og_id	cog	cog_name	ko	ko_name	pfams	pfam_names	n_genes	n_genomes	prevalence	cog_support	cog_coverage	top_cog_rate	cog_gene	cog_letter	cog_category	ko_support	ko_coverage	top_ko_rate	pfam_coverage	n_pfam_types
OG0001473	COG1506	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	NA	No Annotation	PF00326.24,PF02493.23	Peptidase_S9,MORN	85	77	0.14206642066420663	4	0.07058823529411765	0.047058823529411764	DAP2	E	Amino acid transport and metabolism	0	0	0	0.12941176470588237	2
OG0001474	COG2120	N-acetylglucosaminyl deacetylase, LmbE family	K01463	N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]	PF02585.20,PF00534.23	PIG-L,Glycos_transf_1	85	83	0.15313653136531366	83	0.9882352941176471	0.9764705882352941	LmbE	G	Carbohydrate transport and metabolism	15	0.17647058823529413	0.17647058823529413	0.8588235294117647	2
OG0001475	COG1733	DNA-binding transcriptional regulator, HxlR family	NA	No Annotation	PF01638.20	HxlR	85	60	0.11070110701107011	85	1	1	HxlR	K	Transcription	0	0	0	1	1
OG0001476	NA	No Annotation	NA	No Annotation	NA	No Annotation	85	85	0.15682656826568267	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001477	COG4421	Predicted N-acetylglucosamine transferase involved in capsular polysaccharide biosynthesis, GT61 family	NA	No Annotation	PF04577.17	Glyco_transf_61	84	84	0.15498154981549817	84	1	1	NA	M	Cell wall/membrane/envelope biogenesis	0	0	0	1	1
OG0001478	COG2303	Choline dehydrogenase or related flavoprotein	NA	No Annotation	PF05199.16,PF00732.22,PF07992.17,PF01494.22,PF13450.9,PF00890.27	GMC_oxred_C,GMC_oxred_N,Pyr_redox_2,FAD_binding_3,NAD_binding_8,FAD_binding_2	84	74	0.13653136531365315	77	0.9404761904761905	0.9166666666666666	BetA	I	Lipid transport and metabolism	0	0	0	0.9285714285714286	6
OG0001479	COG3119	Arylsulfatase A or related enzyme, AlkP superfamily	K01130	arylsulfatase [EC:3.1.6.1]	PF00884.26,PF16347.8,PF00534.23	Sulfatase,DUF4976,Glycos_transf_1	84	72	0.13284132841328414	82	1	0.9761904761904762	AslA	P	Inorganic ion transport and metabolism	2	0.023809523809523808	0.023809523809523808	0.9880952380952381	3
OG0001480	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	K18990	membrane fusion protein, multidrug efflux system	PF16576.8,PF13437.9	HlyD_D23,HlyD_3	84	66	0.12177121771217712	84	1	1	AcrA	M	Cell wall/membrane/envelope biogenesis	21	0.25	0.25	0.9880952380952381	2
OG0001481	COG3347	Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase	NA	No Annotation	PF00596.24,PF13561.9,PF00106.28	Aldolase_II,adh_short_C2,adh_short	83	82	0.15129151291512916	79	1	0.9518072289156626	RhaD	G	Carbohydrate transport and metabolism	0	0	0	1	3
OG0001482	COG3195	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation)	NA	No Annotation	PF09349.13	OHCU_decarbox	83	81	0.14944649446494465	83	1	1	PucL	F	Nucleotide transport and metabolism	0	0	0	1	1
OG0001483	COG1840	ABC-type transport systems for B6 and hexose phosphate, periplasmic component	K02012	iron(III) transport system substrate-binding protein	PF13343.9	SBP_bac_6	83	83	0.15313653136531366	83	1	1	AfuA	G	Carbohydrate transport and metabolism	78	0.9879518072289156	0.9397590361445783	1	1
OG0001484	COG0500	SAM-dependent methyltransferase SmtA (CmoB moved to COG2228)	NA	No Annotation	PF08242.15,PF00891.21,PF13489.9	Methyltransf_12,Methyltransf_2,Methyltransf_23	83	72	0.13284132841328414	5	0.07228915662650602	0.060240963855421686	SmtA	Q	Secondary metabolites biosynthesis, transport and catabolism	0	0	0	0.04819277108433735	3
OG0001485	COG5337	Spore coat protein CotH	K01507	inorganic pyrophosphatase [EC:3.6.1.1]	PF08757.14,PF00719.22,PF13229.9	CotH,Pyrophosphatase,Beta_helix	83	67	0.12361623616236163	24	0.43373493975903615	0.2891566265060241	CotH	M	Cell wall/membrane/envelope biogenesis	7	0.08433734939759036	0.08433734939759036	0.3132530120481928	3
OG0001486	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]	PF01494.22	FAD_binding_3	83	65	0.11992619926199262	83	1	1	UbiH	H	Coenzyme transport and metabolism	2	0.024096385542168676	0.024096385542168676	1	1
OG0001487	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component YiaM	K21394	TRAP-type transport system small permease protein	PF04290.15	DctQ	83	82	0.15129151291512916	82	0.9879518072289156	0.9879518072289156	DctM	G	Carbohydrate transport and metabolism	69	0.8313253012048193	0.8313253012048193	0.9759036144578314	1
OG0001488	COG5283	Phage-related tail protein	NA	No Annotation	PF00884.26,PF04647.18	Sulfatase,AgrB	82	75	0.13837638376383765	3	0.06097560975609756	0.036585365853658534	NA	X	Mobilome: prophages, transposons	0	0	0	0.024390243902439025	2
OG0001489	COG1178	ABC-type Fe3+ transport system, permease component	K02011	iron(III) transport system permease protein	PF00528.25	BPD_transp_1	82	82	0.15129151291512916	82	1	1	FbpB	P	Inorganic ion transport and metabolism	82	1	1	1	1
OG0001490	COG2270	MFS-type transporter involved in bile tolerance, Atg22 family	K06902	MFS transporter, UMF1 family	PF11700.11	ATG22	82	81	0.14944649446494465	82	1	1	BtlA	R	General function prediction only	82	1	1	1	1
OG0001491	COG1196	Chromosome segregation ATPase Smc	NA	No Annotation	NA	No Annotation	81	70	0.12915129151291513	2	0.04938271604938271	0.024691358024691357	Smc	D	Cell cycle control, cell division, chromosome partitioning	0	0	0	0	0
OG0001492	COG3748	Uncharacterized membrane protein	NA	No Annotation	PF06181.14,PF00156.30	Urate_ox_N,Pribosyltran	81	81	0.14944649446494465	81	1	1	NA	S	Function unknown	0	0	0	1	2
OG0001493	COG1033	Predicted exporter protein, RND superfamily	NA	No Annotation	NA	No Annotation	81	81	0.14944649446494465	32	0.43209876543209874	0.3950617283950617	MMPL	R	General function prediction only	0	0	0	0	0
OG0001494	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	NA	No Annotation	PF00535.29,PF03071.18,PF07021.15	Glycos_transf_2,GNT-I,MetW	81	69	0.12730627306273062	5	0.16049382716049382	0.06172839506172839	BcsA	N	Cell motility	0	0	0	0.345679012345679	3
OG0001495	COG3210	Large exoprotein involved in heme utilization or adhesion	K19231	fibronectin-binding autotransporter adhesin	PF12951.10,PF03797.22,PF05860.16,PF12810.10,PF07691.15	PATR,Autotransporter,TPS,Gly_rich,PA14	81	78	0.14391143911439114	63	0.9629629629629629	0.7777777777777778	FhaB	U	Intracellular trafficking, secretion, and vesicular transport	44	0.5432098765432098	0.5432098765432098	0.9506172839506173	5
OG0001496	COG1522	DNA-binding transcriptional regulator, Lrp family	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	PF01037.24,PF13412.9	AsnC_trans_reg,HTH_24	81	78	0.14391143911439114	81	1	1	Lrp	K	Transcription	64	0.9259259259259259	0.7901234567901234	1	2
OG0001497	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	K13012	O-antigen biosynthesis protein WbqP	PF02397.19,PF13727.9	Bac_transf,CoA_binding_3	80	79	0.14575645756457564	80	1	1	WcaJ	M	Cell wall/membrane/envelope biogenesis	17	0.225	0.2125	1	2
OG0001498	COG2834	Periplasmic chaperone for outer membrane lipoprotein sorting	NA	No Annotation	NA	No Annotation	80	76	0.14022140221402213	1	0.0125	0.0125	LolA	M	Cell wall/membrane/envelope biogenesis	0	0	0	0	0
OG0001499	COG5285	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	NA	No Annotation	PF05721.16	PhyH	80	64	0.11808118081180811	57	0.7125	0.7125	PhyH	Q	Secondary metabolites biosynthesis, transport and catabolism	0	0	0	0.35	1
OG0001500	COG4076	Predicted RNA methylase	NA	No Annotation	PF05050.15	Methyltransf_21	79	76	0.14022140221402213	9	0.31645569620253167	0.11392405063291139	NA	R	General function prediction only	0	0	0	0.9367088607594937	1
OG0001501	COG2513	2-Methylisocitrate lyase and related enzymes, PEP mutase family	NA	No Annotation	PF13714.9	PEP_mutase	79	74	0.13653136531365315	79	1	1	PrpB	G	Carbohydrate transport and metabolism	0	0	0	0.9873417721518988	1
OG0001502	COG0457	Tetratricopeptide (TPR) repeat	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	PF13414.9,PF00515.31,PF13181.9,PF13424.9,PF07719.20,PF14559.9,PF04733.17,PF13176.9,PF13432.9	TPR_11,TPR_1,TPR_8,TPR_12,TPR_2,TPR_19,Coatomer_E,TPR_7,TPR_16	79	78	0.14391143911439114	70	0.9746835443037974	0.8860759493670886	TPR	R	General function prediction only	1	0.012658227848101266	0.012658227848101266	0.8860759493670886	9
OG0001503	COG5477	Small integral membrane protein, DUF2160 family	NA	No Annotation	PF09928.12	DUF2160	79	79	0.14575645756457564	79	1	1	NA	S	Function unknown	0	0	0	1	1
OG0001504	NA	No Annotation	NA	No Annotation	NA	No Annotation	79	75	0.13837638376383765	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001505	COG1858	Cytochrome c peroxidase	K00428	cytochrome c peroxidase [EC:1.11.1.5]	PF03150.17,PF00034.24	CCP_MauG,Cytochrom_C	79	79	0.14575645756457564	79	1	1	MauG	O	Posttranslational modification, protein turnover, chaperones	79	1	1	1	2
OG0001506	COG1319	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit	NA	No Annotation	PF00941.24,PF03450.20	FAD_binding_5,CO_deh_flav_C	78	72	0.13284132841328414	78	1	1	CutB	C	Energy production and conversion	0	0	0	1	2
OG0001507	COG1807	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	NA	No Annotation	PF13231.9	PMT_2	78	68	0.12546125461254612	35	0.5512820512820513	0.44871794871794873	ArnT	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.19230769230769232	1
OG0001508	COG4771	Outer membrane receptor for ferrienterochelin and colicins	K02014	iron complex outermembrane recepter protein	PF07715.18,PF00593.27	Plug,TonB_dep_Rec	78	77	0.14206642066420663	55	1	0.7051282051282052	FepA	P	Inorganic ion transport and metabolism	61	0.782051282051282	0.782051282051282	0.9871794871794872	2
OG0001509	COG0859	ADP-heptose:LPS heptosyltransferase	NA	No Annotation	NA	No Annotation	77	66	0.12177121771217712	2	0.025974025974025976	0.025974025974025976	RfaF	M	Cell wall/membrane/envelope biogenesis	0	0	0	0	0
OG0001510	COG1887	CDP-glycerol glycerophosphotransferase, TagB/SpsB family	NA	No Annotation	NA	No Annotation	77	59	0.1088560885608856	6	0.09090909090909091	0.07792207792207792	TagB	M	Cell wall/membrane/envelope biogenesis	0	0	0	0	0
OG0001511	NA	No Annotation	NA	No Annotation	NA	No Annotation	77	75	0.13837638376383765	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001512	COG5285	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	NA	No Annotation	PF05721.16	PhyH	77	74	0.13653136531365315	76	0.987012987012987	0.987012987012987	PhyH	Q	Secondary metabolites biosynthesis, transport and catabolism	0	0	0	0.987012987012987	1
OG0001513	COG0662	Mannose-6-phosphate isomerase, cupin superfamily	K19068	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]	PF05523.14,PF07883.14,PF00190.25,PF01370.24	FdtA,Cupin_2,Cupin_1,Epimerase	76	75	0.13837638376383765	8	0.25	0.10526315789473684	ManC	G	Carbohydrate transport and metabolism	2	0.02631578947368421	0.02631578947368421	0.5789473684210527	4
OG0001514	COG0265	Periplasmic serine protease DegP/DegQ, contain C-terminal PDZ domain	NA	No Annotation	NA	No Annotation	76	41	0.07564575645756458	1	0.013157894736842105	0.013157894736842105	DegQ	O	Posttranslational modification, protein turnover, chaperones	0	0	0	0	0
OG0001515	COG2940	Histone-lysine N-methyltransferase, H3-specific, SET domain	NA	No Annotation	PF00856.31	SET	76	74	0.13653136531365315	70	0.9210526315789473	0.9210526315789473	SET	O	Posttranslational modification, protein turnover, chaperones	0	0	0	0.7894736842105263	1
OG0001516	COG1280	Threonine/homoserine/homoserine lactone efflux protein	NA	No Annotation	PF01810.21	LysE	76	64	0.11808118081180811	1	0.013157894736842105	0.013157894736842105	RhtB	E	Amino acid transport and metabolism	0	0	0	0.013157894736842105	1
OG0001517	COG1670	Protein N-acetyltransferase, RimJ/RimL family	NA	No Annotation	PF13302.10,PF00583.28,PF00551.22,PF13673.10	Acetyltransf_3,Acetyltransf_1,Formyl_trans_N,Acetyltransf_10	76	65	0.11992619926199262	9	0.2236842105263158	0.11842105263157894	RimL	J	Translation, ribosomal structure and biogenesis	0	0	0	0.3026315789473684	4
OG0001518	NA	No Annotation	NA	No Annotation	PF20221.1	DUF6580	76	75	0.13837638376383765	0	0	0	NA	NA	No Annotation	0	0	0	1	1
OG0001519	NA	No Annotation	NA	No Annotation	NA	No Annotation	76	76	0.14022140221402213	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001520	NA	No Annotation	K08714	voltage-gated sodium channel	PF00520.34	Ion_trans	76	76	0.14022140221402213	0	0	0	NA	NA	No Annotation	76	1	1	1	1
OG0001521	COG4974	Site-specific tyrosine recombinase XerD	K03111	single-strand DNA-binding protein	PF00589.25	Phage_integrase	75	66	0.12177121771217712	72	0.9733333333333334	0.96	XerD	L	Replication, recombination and repair	2	0.02666666666666667	0.02666666666666667	0.9333333333333333	1
OG0001522	COG5036	SPX domain-containing protein involved in vacuolar polyphosphate accumulation	NA	No Annotation	PF09359.13	VTC	75	70	0.12915129151291513	67	0.8933333333333333	0.8933333333333333	NA	P	Inorganic ion transport and metabolism	0	0	0	0.9333333333333333	1
OG0001523	NA	No Annotation	NA	No Annotation	NA	No Annotation	75	72	0.13284132841328414	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001524	COG3980	Spore coat polysaccharide biosynthesis protein SpsG, predicted glycosyltransferase	K15897	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase [EC:3.6.1.57]	PF04101.19,PF04007.15,PF08242.15,PF13302.10	Glyco_tran_28_C,DUF354,Methyltransf_12,Acetyltransf_3	75	68	0.12546125461254612	44	0.5866666666666667	0.5866666666666667	SpsG	M	Cell wall/membrane/envelope biogenesis	16	0.21333333333333335	0.21333333333333335	0.14666666666666667	4
OG0001525	NA	No Annotation	NA	No Annotation	NA	No Annotation	75	75	0.13837638376383765	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001526	COG0469	Pyruvate kinase	K00873	pyruvate kinase [EC:2.7.1.40]	PF00224.24,PF02887.19	PK,PK_C	74	69	0.12730627306273062	73	0.9864864864864865	0.9864864864864865	PykF	G	Carbohydrate transport and metabolism	72	0.972972972972973	0.972972972972973	0.9864864864864865	2
OG0001527	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	K02044	phosphonate transport system substrate-binding protein	PF12974.10	Phosphonate-bd	74	69	0.12730627306273062	74	1	1	PhnD	P	Inorganic ion transport and metabolism	67	0.9054054054054054	0.9054054054054054	1	1
OG0001528	COG2376	Dihydroxyacetone kinase	K05878	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	PF02733.20	Dak1	74	74	0.13653136531365315	74	1	1	DAK1	G	Carbohydrate transport and metabolism	72	0.972972972972973	0.972972972972973	1	1
OG0001529	COG0633	Ferredoxin	K02639	ferredoxin	PF00111.30	Fer2	74	74	0.13653136531365315	74	1	1	Fdx	C	Energy production and conversion	15	0.20270270270270271	0.20270270270270271	1	1
OG0001530	COG0451	Nucleoside-diphosphate-sugar epimerase	K12453	CDP-paratose synthetase [EC:1.1.1.342]	PF01370.24,PF02543.18,PF04321.20	Epimerase,Carbam_trans_N,RmlD_sub_bind	73	70	0.12915129151291513	59	0.8904109589041096	0.8082191780821918	WcaG	M	Cell wall/membrane/envelope biogenesis	2	0.0273972602739726	0.0273972602739726	0.9315068493150684	3
OG0001531	COG5305	Uncharacterized membrane protein PF0508, contains N-terminal glycosyltransferase domain of PMT family	K14340	mannosyltransferase [EC:2.4.1.-]	PF13231.9	PMT_2	73	62	0.11439114391143912	63	0.8767123287671232	0.863013698630137	NA	R	General function prediction only	3	0.0410958904109589	0.0410958904109589	0.3972602739726027	1
OG0001532	COG5276	Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain	K17285	methanethiol oxidase [EC:1.8.3.4]	PF05694.14	SBP56	73	73	0.13468634686346864	73	1	1	NA	S	Function unknown	73	1	1	1	1
OG0001533	COG1035	Coenzyme F420-reducing hydrogenase, beta subunit	K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	PF04422.16,PF04432.16	FrhB_FdhB_N,FrhB_FdhB_C	73	69	0.12730627306273062	64	0.9726027397260274	0.8767123287671232	FrhB	C	Energy production and conversion	49	0.6712328767123288	0.6712328767123288	0.8904109589041096	2
OG0001534	COG5515	Uncharacterized conserved protein, DUF1737 domain	NA	No Annotation	PF08410.13	DUF1737	73	72	0.13284132841328414	72	0.9863013698630136	0.9863013698630136	NA	S	Function unknown	0	0	0	0.9863013698630136	1
OG0001535	NA	No Annotation	NA	No Annotation	NA	No Annotation	73	73	0.13468634686346864	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001536	COG1216	Glycosyltransferase, GT2 family	NA	No Annotation	PF00535.29	Glycos_transf_2	72	62	0.11439114391143912	19	0.5138888888888888	0.2638888888888889	WcaE	G	Carbohydrate transport and metabolism	0	0	0	0.3888888888888889	1
OG0001537	COG3427	Carbon monoxide dehydrogenase subunit CoxG	K09386	uncharacterized protein	PF06240.16	COXG	72	72	0.13284132841328414	72	1	1	CoxG	C	Energy production and conversion	72	1	1	1	1
OG0001538	NA	No Annotation	NA	No Annotation	NA	No Annotation	72	72	0.13284132841328414	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001539	COG1178	ABC-type Fe3+ transport system, permease component	NA	No Annotation	PF16316.8	DUF4956	72	67	0.12361623616236163	6	0.125	0.08333333333333333	FbpB	P	Inorganic ion transport and metabolism	0	0	0	0.9305555555555556	1
OG0001540	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	PF04055.24,PF13394.9,PF13353.9	Radical_SAM,Fer4_14,Fer4_12	72	72	0.13284132841328414	72	1	1	RlmN	J	Translation, ribosomal structure and biogenesis	72	1	1	0.5972222222222222	3
OG0001541	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	NA	No Annotation	NA	No Annotation	72	72	0.13284132841328414	1	0.013888888888888888	0.013888888888888888	YbbP	Q	Secondary metabolites biosynthesis, transport and catabolism	0	0	0	0	0
OG0001542	COG1434	Lipid carrier protein ElyC involved in cell wall biogenesis, DUF218 family	K16699	teichuronic acid biosynthesis glycosyltransferase TuaH [EC:2.4.-.-]	PF02698.20,PF00534.23	DUF218,Glycos_transf_1	72	68	0.12546125461254612	72	1	1	ElyC	M	Cell wall/membrane/envelope biogenesis	1	0.013888888888888888	0.013888888888888888	0.9722222222222222	2
OG0001543	COG0451	Nucleoside-diphosphate-sugar epimerase	NA	No Annotation	PF01370.24	Epimerase	71	67	0.12361623616236163	71	1	1	WcaG	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.9859154929577465	1
OG0001544	COG2376	Dihydroxyacetone kinase	K05879	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	PF02734.20	Dak2	71	71	0.13099630996309963	71	1	1	DAK1	G	Carbohydrate transport and metabolism	50	0.704225352112676	0.704225352112676	1	1
OG0001545	COG4536	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains	K03699	magnesium and cobalt exporter, CNNM family	PF03471.20,PF00571.31,PF01595.23	CorC_HlyC,CBS,CNNM	71	38	0.07011070110701106	38	1	0.5352112676056338	CorB	P	Inorganic ion transport and metabolism	37	0.9859154929577465	0.5211267605633803	1	3
OG0001546	COG1887	CDP-glycerol glycerophosphotransferase, TagB/SpsB family	NA	No Annotation	PF04464.17	Glyphos_transf	70	68	0.12546125461254612	58	0.8285714285714286	0.8285714285714286	TagB	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.24285714285714285	1
OG0001547	NA	No Annotation	NA	No Annotation	NA	No Annotation	70	68	0.12546125461254612	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001548	NA	No Annotation	NA	No Annotation	NA	No Annotation	70	70	0.12915129151291513	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001549	COG3794	Plastocyanin	K02638	plastocyanin	PF00127.23	Copper-bind	70	70	0.12915129151291513	70	1	1	PetE	C	Energy production and conversion	8	0.11428571428571428	0.11428571428571428	1	1
OG0001550	COG5255	Uncharacterized conserved protein	NA	No Annotation	PF08975.13	2H-phosphodiest	70	70	0.12915129151291513	70	1	1	NA	S	Function unknown	0	0	0	1	1
OG0001551	NA	No Annotation	NA	No Annotation	NA	No Annotation	70	57	0.10516605166051661	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001552	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family	K03208	putative colanic acid biosynthesis glycosyltransferase WcaI	PF03808.16,PF00534.23,PF13439.9,PF00106.28	Glyco_tran_WecG,Glycos_transf_1,Glyco_transf_4,adh_short	69	69	0.12730627306273062	57	0.8840579710144928	0.8260869565217391	WecG	M	Cell wall/membrane/envelope biogenesis	11	0.18840579710144928	0.15942028985507245	0.9565217391304348	4
OG0001553	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component YiaM	NA	No Annotation	PF04290.15	DctQ	69	69	0.12730627306273062	69	1	1	DctM	G	Carbohydrate transport and metabolism	0	0	0	1	1
OG0001554	NA	No Annotation	NA	No Annotation	PF08547.15	CIA30	69	69	0.12730627306273062	0	0	0	NA	NA	No Annotation	0	0	0	1	1
OG0001555	COG3176	GNAT family N-acetyltransferase domain	K22310	L-ornithine Nalpha-acyltransferase [EC:2.3.2.30]	PF13444.9,PF02540.20	Acetyltransf_5,NAD_synthase	69	69	0.12730627306273062	36	0.5362318840579711	0.5217391304347826	Alr0228	R	General function prediction only	67	0.9710144927536232	0.9710144927536232	0.9565217391304348	2
OG0001556	COG4942	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	NA	No Annotation	PF06892.14	Phage_CP76	68	67	0.12361623616236163	1	0.014705882352941176	0.014705882352941176	EnvC	D	Cell cycle control, cell division, chromosome partitioning	0	0	0	0.20588235294117646	1
OG0001557	COG1664	Cytoskeletal protein CcmA, bactofilin family	NA	No Annotation	PF04519.16	Bactofilin	68	68	0.12546125461254612	68	1	1	CcmA	Z	Cytoskeleton	0	0	0	1	1
OG0001558	COG1359	Quinol monooxygenase YgiN	NA	No Annotation	NA	No Annotation	68	68	0.12546125461254612	1	0.014705882352941176	0.014705882352941176	YgiN	C	Energy production and conversion	0	0	0	0	0
OG0001559	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	K05350	beta-glucosidase [EC:3.2.1.21]	PF00232.21	Glyco_hydro_1	68	66	0.12177121771217712	68	1	1	BglB	G	Carbohydrate transport and metabolism	41	0.6029411764705882	0.6029411764705882	1	1
OG0001560	COG5342	Invasion protein IalB, involved in pathogenesis	NA	No Annotation	PF06776.15	IalB	68	67	0.12361623616236163	68	1	1	IalB	R	General function prediction only	0	0	0	1	1
OG0001561	COG1088	dTDP-D-glucose 4,6-dehydratase	K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	PF16363.8	GDP_Man_Dehyd	67	59	0.1088560885608856	67	1	1	RfbB	M	Cell wall/membrane/envelope biogenesis	7	0.1044776119402985	0.1044776119402985	1	1
OG0001562	COG1213	Choline kinase	K01009	L-glutamine-phosphate cytidylyltransferase [EC:2.7.7.103]	PF12804.10,PF00483.26,PF01381.25,PF08645.14,PF12844.10,PF20202.1	NTP_transf_3,NTP_transferase,HTH_3,PNK3P,HTH_19,DUF6564	67	64	0.11808118081180811	65	1	0.9701492537313433	NA	I	Lipid transport and metabolism	19	0.2835820895522388	0.2835820895522388	0.8955223880597015	6
OG0001563	COG5424	Pyrroloquinoline quinone (PQQ) synthase PqqC, TenA/Thi4/PqqC family	K06137	pyrroloquinoline-quinone synthase [EC:1.3.3.11]	PF14518.9,PF03070.19	Haem_oxygenas_2,TENA_THI-4	67	67	0.12361623616236163	67	1	1	PqqC	H	Coenzyme transport and metabolism	66	0.9850746268656716	0.9850746268656716	1	2
OG0001564	COG3806	Anti-sigma factor ChrR, cupin superfamily	K07167	putative transcriptional regulator	PF12973.10	Cupin_7	67	67	0.12361623616236163	60	1	0.8955223880597015	ChrR	T	Signal transduction mechanisms	2	0.029850746268656716	0.029850746268656716	1	1
OG0001565	COG2982	Outer membrane assembly factor AsmA	NA	No Annotation	PF05170.17	AsmA	67	66	0.12177121771217712	57	0.8507462686567164	0.8507462686567164	AsmA	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.08955223880597014	1
OG0001566	COG0187	DNA gyrase/topoisomerase IV, subunit B	NA	No Annotation	NA	No Annotation	67	59	0.1088560885608856	2	0.08955223880597014	0.029850746268656716	GyrB	L	Replication, recombination and repair	0	0	0	0	0
OG0001567	NA	No Annotation	NA	No Annotation	PF05426.15	Alginate_lyase	67	65	0.11992619926199262	0	0	0	NA	NA	No Annotation	0	0	0	0.1044776119402985	1
OG0001568	COG1388	LysM repeat	NA	No Annotation	PF01476.23,PF04351.16	LysM,PilP	67	66	0.12177121771217712	59	0.9253731343283582	0.8805970149253731	LysM	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.8955223880597015	2
OG0001569	NA	No Annotation	NA	No Annotation	PF13469.9	Sulfotransfer_3	66	63	0.11623616236162361	0	0	0	NA	NA	No Annotation	0	0	0	0.015151515151515152	1
OG0001570	NA	No Annotation	NA	No Annotation	NA	No Annotation	66	66	0.12177121771217712	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0001571	COG1205	ATP-dependent helicase YprA, contains C-terminal metal-binding DUF1998 domain	NA	No Annotation	NA	No Annotation	66	62	0.11439114391143912	3	0.045454545454545456	0.045454545454545456	YprA	L	Replication, recombination and repair	0	0	0	0	0
OG0001572	COG0457	Tetratricopeptide (TPR) repeat	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	PF00515.31,PF13181.9,PF13414.9,PF13424.9,PF07719.20,PF13432.9,PF14559.9,PF04989.15,PF13847.9,PF13176.9,PF13431.9,PF13759.9	TPR_1,TPR_8,TPR_11,TPR_12,TPR_2,TPR_16,TPR_19,CmcI,Methyltransf_31,TPR_7,TPR_17,2OG-FeII_Oxy_5	66	42	0.07749077490774908	54	0.9545454545454546	0.8181818181818182	TPR	R	General function prediction only	17	0.25757575757575757	0.25757575757575757	0.9393939393939394	12
OG0001573	COG4967	Type IV pilus minor pilin/pseudopilin PilV	NA	No Annotation	PF07963.15	N_methyl	66	66	0.12177121771217712	64	0.9848484848484849	0.9696969696969697	PilV	N	Cell motility	0	0	0	0.09090909090909091	1
